#Time px py pz qx qy qz qw
1560000123.12493753 1.5548014442200009 0.3471115513381407 -1.0763338687493225 -0.004112384165517049 0.004205853582640255 -0.7698515420762524 0.638195896457297
1560000123.12910438 1.554844870207945 0.3468908380485826 -1.0763087023069602 -0.004015548107643914 0.00424697263270283 -0.7695717440546879 0.6385336086295523
1560000123.13327146 1.5549977126072156 0.34725795799596076 -1.0761356125464856 -0.0036765087323007584 0.004504651858532743 -0.7692631197828859 0.6389056612185214
1560000123.13743758 1.5548095272076095 0.34570533378244406 -1.0763677570154209 -0.004128908008861951 0.004083264506076884 -0.7689774669436514 0.6392495087229657
1560000123.14160442 1.5546402846875251 0.34516631829484046 -1.076394925668494 -0.0042260906854135315 0.004065406900525084 -0.7686867944525066 0.6395984870671455
1560000123.14577150 1.5543977046251705 0.3446561083966308 -1.0764184428979848 -0.0043351535809103454 0.004092959445300306 -0.7683717328854273 0.6399760419180197
1560000123.14993739 1.5544591084441337 0.3443484387266275 -1.0763833516865042 -0.0042602464662684966 0.004106901570195297 -0.7680984116161498 0.6403044695551383
1560000123.15410447 1.554613684253588 0.34380678916067975 -1.076366655586356 -0.004219227047857078 0.003998923733836892 -0.767781238698412 0.640685707843418
1560000123.15827036 1.5547220638995751 0.3438362270681643 -1.0762686444772016 -0.003994823275809431 0.004133348258384874 -0.7674785686127018 0.6410488308540685
1560000123.16243744 1.554623744511308 0.3435414251683409 -1.076247640730903 -0.003977846224230208 0.004220611727255328 -0.7672064295545264 0.6413740387841242
1560000123.16660452 1.5542083846601744 0.3425111612789727 -1.076401304176842 -0.0043315513670025875 0.004109742809956729 -0.7669274061729862 0.6417060864115023
1560000123.17077136 1.5541819309549931 0.3422643978872817 -1.076367263981258 -0.004250232197063908 0.004172824730120428 -0.7666032695714468 0.6420934123181846
1560000123.17493749 1.5542307394926247 0.3420284293096141 -1.0763365897918253 -0.0041336079760346265 0.004210355065679061 -0.7662722085502932 0.6424889793597843
1560000123.17910457 1.5542552134129033 0.3416230376098073 -1.0763276763279506 -0.004099457843644092 0.004202893010910754 -0.765950636186844 0.6428725791793392
1560000123.18327045 1.5542412406641588 0.3404740826592546 -1.0764401352123323 -0.004329240723707027 0.0038993774481211833 -0.7656501358354054 0.6432308466060209
1560000123.18743753 1.554322648116055 0.3405526762633457 -1.0763435961133396 -0.004103977400978709 0.004087523314993618 -0.7653598675789203 0.6435765087557341
1560000123.19160438 1.5542221231349138 0.3400213194894729 -1.0763707414376544 -0.004148080466605027 0.004068221514159599 -0.76503328379171 0.6439645313936376
1560000123.19577146 1.5541872464504973 0.3396753090535903 -1.0763207218086905 -0.004092765400712415 0.004108838703317848 -0.7646985204399858 0.6443621183409075
1560000123.19993758 1.5541352054957698 0.3390412400146574 -1.0763750298788421 -0.00415667010143627 0.004053223845249808 -0.764427357433499 0.6446837276350055
1560000123.20410442 1.5541481315298347 0.33826535215753833 -1.0764166170829927 -0.004250198640805114 0.003886979744547788 -0.7640997623871322 0.6450723837833295
1560000123.20827150 1.5539792589078707 0.33783412997188006 -1.0764332280473514 -0.004281111090103573 0.003935708066569299 -0.7637610500773744 0.6454728814400765
1560000123.21243739 1.5541636138093031 0.3382358768012329 -1.076252711724814 -0.003877718766200207 0.004205831428142695 -0.7634378276823118 0.6458559882379981
1560000123.21660447 1.554009708353189 0.3377904771934121 -1.0762899533782846 -0.0039087088434188455 0.004232980312770863 -0.7631290651551851 0.6462204219832598
1560000123.22077036 1.5540369517722772 0.33748399898174963 -1.0762530949666615 -0.003828551569168669 0.004267492025081268 -0.7628017739553438 0.6466069782760456
1560000123.22493744 1.5536881512069274 0.33611568313603546 -1.0764361443337958 -0.004269972589727929 0.004011171459710709 -0.7624875392842995 0.6469763753598564
1560000123.22910452 1.5534817663181513 0.3349261640964829 -1.076581564970153 -0.004599599928687861 0.003771771814574056 -0.7621744118785683 0.6473444085611871
1560000123.23327136 1.5535075298874175 0.334807896708479 -1.0765065739538648 -0.004466503053802319 0.003867291156589097 -0.7617999902796522 0.6477853573673168
1560000123.23743749 1.5535066721143183 0.3346851712219725 -1.0764617602809299 -0.004328990536506835 0.003974383644767443 -0.7614170594395759 0.6482357022796325
1560000123.24160457 1.553636855761283 0.3342979516109099 -1.076406415174004 -0.004244328242723063 0.0039469880387901736 -0.7610729872522884 0.6486403587798616
1560000123.24577045 1.5535065255771685 0.33264650983335997 -1.0766213169568744 -0.004721794818260121 0.003495883847251594 -0.7607636406112973 0.6490024395745098
1560000123.24993753 1.553656677749675 0.3326408475585803 -1.0765113318749977 -0.0044923256986115255 0.0036147953844428756 -0.7604104755214007 0.649417170223781
1560000123.25410438 1.5537564984317631 0.33273116511468465 -1.0763844585940494 -0.004233848429412202 0.0037815622355796235 -0.7600049931418199 0.6498924408808257
1560000123.25827146 1.553715934016169 0.33264718600547255 -1.0763287019922592 -0.00410639943699308 0.003923010744192808 -0.7596454900646143 0.650312599366533
1560000123.26243758 1.5536490720066467 0.33176950626967494 -1.0763943708470698 -0.0042750865951047745 0.003763295993579403 -0.7592882064789676 0.650729575737742
1560000123.26660442 1.5536382106922662 0.33150857094532604 -1.076357296775617 -0.0041895652285437795 0.0038347073360048126 -0.7588967154592976 0.6511862389731011
1560000123.27077150 1.5537622907267872 0.33152357490204376 -1.0762435901044594 -0.003960262265155082 0.003990045224502476 -0.7585340949842404 0.6516091026131671
1560000123.27493739 1.553543420278858 0.3306125632466971 -1.0763564432527915 -0.004179082284833916 0.0038875516681515514 -0.7581944256220233 0.652003554567745
1560000123.27910447 1.5532365600739186 0.32978450592348885 -1.0764475145507928 -0.004409806250817971 0.0038391935242380383 -0.7578228705178296 0.6524341431301941
1560000123.28327036 1.5532155386289117 0.328690587647135 -1.0765580870247695 -0.004622579361605871 0.003568615195683031 -0.757422751207013 0.6528986695495942
1560000123.28743744 1.553130765111833 0.3279605486932061 -1.0766172268596765 -0.004727031063584684 0.0034894868281660817 -0.757030650472615 0.6533529466559476
1560000123.29160452 1.5532020476613337 0.3277989180363741 -1.076562360199815 -0.004566724573489249 0.0035929450376946484 -0.756655404457523 0.6537880655670063
1560000123.29577136 1.5534011439634754 0.3272769402320782 -1.0765544408313348 -0.004490256338887977 0.0034943147793278853 -0.756247773716432 0.6542605995405608
1560000123.29993749 1.5533136190664838 0.32745145751181437 -1.0764493907842199 -0.00427387663357574 0.0037900985359900215 -0.7558469026689246 0.6547234751079279
1560000123.30410457 1.553109110751679 0.3262351074431006 -1.0765829401884133 -0.004589649606300593 0.0035617792149741172 -0.75544965485135 0.6551809428167851
1560000123.30827045 1.553313688520244 0.32649528407725303 -1.0764284459768776 -0.004232821939005672 0.003790365447626013 -0.755098951124967 0.6555862188592595
1560000123.31243753 1.5533587592706068 0.32603120729508506 -1.0764255366620228 -0.004178401047329812 0.003781810261312182 -0.7546919076428807 0.6560551527228367
1560000123.31660438 1.553311529241955 0.32549149507660136 -1.0764233841393507 -0.004191084517724007 0.0037761704990341874 -0.7542748448153495 0.6565345640754249
1560000123.32077146 1.5532290327083227 0.32477539332974253 -1.0764646133707303 -0.00429775712179944 0.003692362368819074 -0.7538727793055534 0.656995988089714
1560000123.32493758 1.553322450448202 0.3245607908781462 -1.0763760368791124 -0.004154689652118078 0.0037606957753524477 -0.753429804169233 0.6575044683579657
1560000123.32910442 1.5532354037304255 0.32411461174573364 -1.0763916102793605 -0.004150692474114909 0.0038026586201642806 -0.7529969919034432 0.6579998797292972
1560000123.33327150 1.552919746570828 0.3226833269949829 -1.0766324403995056 -0.004594765620516973 0.0035328276606698002 -0.7526530608250083 0.6583918113770544
1560000123.33743739 1.5527743719267004 0.3217655373964434 -1.0767486623229523 -0.004803049340241436 0.0034021170867999375 -0.752270613504464 0.6588279596176687
1560000123.34160447 1.5528236073963302 0.3218702979139446 -1.0766064329456915 -0.004554926964166073 0.003604930217008893 -0.7518079945351877 0.6593565018041916
1560000123.34577036 1.5530581405626498 0.32197510892854464 -1.0764843918132225 -0.004240682877448828 0.0037532069188014245 -0.751388662850762 0.6598355911785161
1560000123.34993744 1.5531200856682295 0.3216423146252263 -1.0764275316257859 -0.0041633487750042724 0.0037715291421727636 -0.7509341567531364 0.6603531890710934
1560000123.35410452 1.5531106353808677 0.3206865972444789 -1.0764816951701677 -0.004330634016222554 0.003581066772139405 -0.7505062285007759 0.6608394831964356
1560000123.35827136 1.5530470991478578 0.3197598033060128 -1.0765546764219387 -0.004501293692084925 0.0034237355950209347 -0.7500706928738097 0.6613334802363149
1560000123.36243749 1.5529611777265762 0.31910643893286267 -1.0765977403073692 -0.004573122776927086 0.003380433729179118 -0.7496685254078039 0.6617890609769539
1560000123.36660457 1.552915249472518 0.31895791817553604 -1.0765268519103444 -0.004459247809215679 0.0035357516793814857 -0.7492398163631516 0.6622743473403966
1560000123.37077045 1.5532079493450244 0.3187470582414921 -1.0764455596279965 -0.004228523264845272 0.003521290545339251 -0.7487816808858868 0.6627938702746125
1560000123.37493753 1.553009909665578 0.3182611019102862 -1.0764492591817305 -0.004297545622795064 0.003603833847532939 -0.7483669771285175 0.6632611936686362
1560000123.37910438 1.553012882562678 0.31776703255023986 -1.0764213473103315 -0.004283897392002058 0.0035905983484277974 -0.7478919980987238 0.663796892887074
1560000123.38327146 1.5528347994254987 0.3168841469216128 -1.0765429046197466 -0.004471852995501641 0.003506870411968106 -0.7474647754633054 0.6642771363160792
1560000123.38743758 1.5527526831836702 0.31641945373665714 -1.0765460826194857 -0.004476240248907171 0.003550331769933207 -0.7470374295010234 0.6647574274440722
1560000123.39160442 1.5525844748784408 0.31489004051422886 -1.0767817827618966 -0.004900582535554443 0.0031985819894977986 -0.7466407762404362 0.6652017022070431
1560000123.39577150 1.5527882430482147 0.3152066725068559 -1.0765881999368858 -0.004516945082301684 0.0034614031598164813 -0.7462325768996232 0.6656609925998643
1560000123.39993739 1.552875486077557 0.31472375856503815 -1.0765504331328284 -0.004458515231605788 0.003442014087665754 -0.7457469684582965 0.6662054737212914
1560000123.40410447 1.5530006813437636 0.31434582820434087 -1.0764737103131776 -0.004339729391185409 0.0034516638338469366 -0.7452817829474105 0.6667265682214246
1560000123.40827036 1.5529180404593013 0.31345583489552353 -1.0765626798997818 -0.004505164822672696 0.0033259775403246543 -0.7448565873068917 0.667201098402013
1560000123.41243744 1.552860707390941 0.3125005566220691 -1.0766825429066635 -0.004658677096657865 0.0031779018139594063 -0.7444568590543515 0.6676467499169748
1560000123.41660452 1.552810953494145 0.31200746082920505 -1.0766928848484645 -0.004645974288094038 0.0032334833395273026 -0.7440760978001777 0.6680708945844505
1560000123.42077136 1.5530015028090827 0.312908148865647 -1.0763981055138294 -0.004036454256212901 0.0037368922713935156 -0.7436160669076989 0.6685842412964235
1560000123.42493749 1.5529883604767798 0.31177335328995615 -1.07648953601965 -0.004244456257558504 0.0034974352589769602 -0.7431912918104397 0.6690563924773582
1560000123.42910457 1.5529256256633812 0.3109511459873967 -1.0765448608272135 -0.004372357816568242 0.0033826549952034597 -0.7427421126106187 0.6695547731791794
1560000123.43327045 1.5527830757526482 0.31061683394161743 -1.0765349760345417 -0.004351937617015346 0.0035157750776003754 -0.7423256946855927 0.6700158677032461
1560000123.43743753 1.552851177335845 0.3097969875950684 -1.0766068802891002 -0.004402781508952502 0.0033863632287190137 -0.7419211438822045 0.6704641409647415
1560000123.44160438 1.5527336461249228 0.3089235804564576 -1.0766464547462258 -0.004566326846089493 0.0033025820698512082 -0.7415413236532767 0.6708835270934536
1560000123.44577146 1.552769245717235 0.3086844802675951 -1.0765845479478098 -0.004436554163438407 0.0033903751693336696 -0.7411019198464488 0.6713693221642419
1560000123.44993758 1.552802725238547 0.307504558777975 -1.0766735557486111 -0.004652985728821163 0.00310184091052484 -0.7406779709298266 0.6718369383161722
1560000123.45410442 1.5529879832466609 0.3071773564038656 -1.076616983791077 -0.004490948534953949 0.0030996269527911423 -0.7402484300094264 0.672311301082013
1560000123.45827150 1.5529218495323698 0.30691950169393334 -1.076569622219337 -0.004408975636011323 0.00325568108815465 -0.7398879906566266 0.6727077543455203
1560000123.46243739 1.5527662082221585 0.30621042072837 -1.076611868711848 -0.0045200520505139655 0.00323969220401306 -0.7394947867701018 0.6731393123742854
1560000123.46660447 1.5527738973668637 0.30571665429323636 -1.076602060252665 -0.004485439611156991 0.0032517171204246424 -0.7391046865940569 0.6735677912593241
1560000123.47077036 1.552794353563695 0.3054888785258383 -1.0765461428922416 -0.004347892602492955 0.0033556253099159728 -0.7387064819499596 0.6740048732270492
1560000123.47493744 1.5527889060521785 0.30437924206295985 -1.0766275026101213 -0.004536801082193566 0.0031211258954931534 -0.7382993703192037 0.6744506770664203
1560000123.47910452 1.552670673046403 0.3036237639369365 -1.0766806472400963 -0.004636655222516265 0.0030844937967972473 -0.7379148475534268 0.674870850671866
1560000123.48327136 1.552639420665037 0.30327438617544267 -1.0766486108697377 -0.004575918880378923 0.0031723857842386404 -0.7375511211621777 0.6752683471089481
1560000123.48743749 1.5527047170863524 0.30271936676872196 -1.0766593265586346 -0.0045327757109930025 0.0031549102683568215 -0.7371647314130659 0.6756905055173225
1560000123.49160457 1.5526107198378727 0.3021944975636621 -1.0766710545961238 -0.004543573009330556 0.003231338788378801 -0.7368163449329089 0.6760699580913593
1560000123.49577045 1.5527841641034208 0.30131146325207225 -1.0767058910137934 -0.004579260685715823 0.0030310182191814862 -0.7364254848460706 0.6764963773512442
1560000123.49993753 1.5528993226604264 0.30113036416795247 -1.076588858464655 -0.004372451229107996 0.003150975931324676 -0.7360585633192116 0.6768964059480501
1560000123.50410438 1.5527949733110793 0.30118653624364483 -1.076487920654158 -0.004159443584291934 0.00343750303852538 -0.735685621989202 0.6773016670585493
1560000123.50827146 1.5529755900228832 0.301043147504938 -1.076408176923377 -0.0038955924494823574 0.0035363717457644597 -0.7353354019521613 0.6776829384529292
1560000123.51243758 1.5530040034915817 0.29980164204386184 -1.0765161055784782 -0.004114254576622113 0.0032812721826244195 -0.7350478448383998 0.677994817060253
1560000123.51660442 1.5528930764747133 0.2993859560196521 -1.0764714555810126 -0.00408173665714918 0.0034016133863321993 -0.7347044876812334 0.6783664822448763
1560000123.52077150 1.552704379555329 0.2984694839734842 -1.076557423824282 -0.00423501599424637 0.0033260640313271203 -0.7343046621304206 0.6787986926262579
1560000123.52493739 1.5525420960164351 0.2972368344171731 -1.076718301758744 -0.004524450541409587 0.0031327114401895947 -0.7340225892239344 0.6791027565658396
1560000123.52910447 1.5523371196004556 0.2964634851034875 -1.0768023326195728 -0.004671730003026759 0.003147907648415777 -0.7337491839081328 0.6793970861950801
1560000123.53327036 1.5524380834487272 0.29558840900179706 -1.0768541628900865 -0.004726969148087841 0.002999527863451168 -0.7334374212355602 0.6797339242134388
1560000123.53743744 1.552645831014289 0.2955751567611534 -1.076707812757895 -0.004428030604983817 0.0031358930098950347 -0.7331244435839243 0.680072870315934
1560000123.54160452 1.5529147118326203 0.2960723604945338 -1.076442315189977 -0.003911242459944018 0.0034468468721470524 -0.7327837913103357 0.6804415747306375
1560000123.54577136 1.5528412381186294 0.29515054860816015 -1.0764796849942058 -0.004058914185485035 0.0033356110036086534 -0.732470833118691 0.6807781412070147
1560000123.54993749 1.552686650934887 0.293548445397832 -1.0766698402819537 -0.004501698953443652 0.002996714533181879 -0.7321825810540235 0.6810869418874563
1560000123.55410457 1.5527120513878434 0.29328837865646057 -1.0766217416010406 -0.00437402198153182 0.0031111318978756125 -0.7319323178992801 0.6813561996522862
1560000123.55827045 1.5526668641188444 0.2930373104946182 -1.0765627039557177 -0.004266852236814468 0.003250932789684726 -0.7316864341644876 0.6816202663269652
1560000123.56243753 1.552680245843443 0.29281258667323407 -1.0764866377486633 -0.00412616726051926 0.003357305703648418 -0.731373874490558 0.6819559802177996
1560000123.56660438 1.5526261650758817 0.2918675919706748 -1.076549081768935 -0.0042675679111198505 0.003205016484756924 -0.731068675475696 0.6822830112729379
1560000123.57077146 1.5524406327073748 0.29069914933304986 -1.07666171613538 -0.004550275437693694 0.0030448299463051117 -0.7308657682758266 0.6824992694257078
1560000123.57493758 1.552484584345025 0.2893704754933073 -1.076799965225364 -0.004794760558890206 0.0027484065927275126 -0.7306888974233048 0.6826882097375777
1560000123.57910442 1.5526283377417058 0.289367891701687 -1.07667235637336 -0.004509964114033678 0.00294230790320909 -0.7304713272775751 0.6829221354394881
1560000123.58327150 1.5526494001140796 0.2889691327808255 -1.0765794828332995 -0.004428388304482654 0.00299038238855144 -0.7301742972892903 0.6832400329081181
1560000123.58743739 1.552562033251264 0.28784410512330905 -1.0766892953517413 -0.004635260576744978 0.0028104898690788104 -0.7299749274377085 0.6834524276190654
1560000123.59160447 1.5524138138412724 0.28669876663790317 -1.0768167654581482 -0.004865416626477476 0.0026535441965805447 -0.7297833196662855 0.6836560485807931
1560000123.59577036 1.5523718312876054 0.2861805541043134 -1.0767768652981524 -0.0048224321868505105 0.0026992792037629706 -0.7295353062965168 0.6839208250275983
1560000123.59993744 1.552320194070141 0.2857241620296335 -1.0767720905817622 -0.004758885286572035 0.002780756875535321 -0.7293500162275839 0.6841185381429532
1560000123.60410452 1.5524474392442482 0.2858448019529011 -1.0766340624275608 -0.004411735120346251 0.0030142790802312903 -0.7291753390368131 0.6843060540835535
1560000123.60827136 1.552603528817271 0.28584411979825564 -1.0764605301112966 -0.004083372860986512 0.003200837197870081 -0.7289474854772636 0.6845499573615395
1560000123.61243749 1.5525203724356555 0.2853357212648692 -1.0764526482927148 -0.004030281223918471 0.0032966174931400565 -0.7287726945627659 0.6847358971209889
1560000123.61660457 1.552408446470394 0.28346487643881646 -1.0767110340406134 -0.004505486152695796 0.002854732356689133 -0.7286445899554864 0.6848712379902522
1560000123.62077045 1.5523140579877595 0.2825582002540406 -1.0767723553040418 -0.004611917857565677 0.0027923977121518903 -0.7284999329245867 0.6850246568245298
1560000123.62493753 1.5523090418833179 0.28267049800992283 -1.076631757334357 -0.004311933738968503 0.0030800497501469286 -0.7282736340911685 0.6852659588864823
1560000123.62910438 1.5522915710273382 0.2808949088442694 -1.0768398413041331 -0.004705201781679669 0.002651488696693172 -0.7281167423946813 0.6854318639576382
1560000123.63327146 1.5523013557334029 0.2802791235472404 -1.076834061724183 -0.004659101029097908 0.002678851677724566 -0.7280016692421052 0.6855542911484092
1560000123.63743758 1.5522927354289011 0.28009430142674147 -1.0767499599791628 -0.004456123193714472 0.002865191249771798 -0.7278692269832094 0.6856955024324207
1560000123.64160442 1.5524247330122876 0.2797819731045511 -1.0766356238656014 -0.004255297169429489 0.0029422594368692144 -0.7277146803117722 0.6858604665776713
1560000123.64577150 1.5524816240859183 0.2786449441371485 -1.07672983312816 -0.004386527106701296 0.0027243722581325415 -0.72756740431526 0.6860167697321228
1560000123.64993739 1.5521731849856142 0.2774845902656309 -1.0768793865583528 -0.004670071036331702 0.0026559026134360844 -0.7275116893972784 0.6860742513811036
1560000123.65410447 1.5520346639967197 0.2777278978325539 -1.0767491696508675 -0.004370495685044015 0.0030365150161437457 -0.7273725829590851 0.686222124317959
1560000123.65827036 1.5518929884826775 0.27711650162176155 -1.0767649758247884 -0.004388620181895419 0.0031027579402795502 -0.7272884585138207 0.686310870538019
1560000123.66243744 1.55215767172012 0.27643849945511534 -1.0767075315003978 -0.004290242174419755 0.002976589040579611 -0.7271287290517664 0.6864812780603204
1560000123.66660452 1.5522270791215702 0.27550530948834456 -1.076725407605452 -0.004359783384855615 0.0028579449529942138 -0.727088419090219 0.6865240383732888
1560000123.67077136 1.551948434668745 0.27436411305789454 -1.0768223726226323 -0.004642708407936885 0.002785598329756991 -0.7270364132209606 0.6865775553798602
1560000123.67493749 1.551717481398882 0.2732419114704368 -1.0769597302498748 -0.004887876768572302 0.002685036496824309 -0.7269634841025666 0.6866534730278172
1560000123.67910457 1.5518269515090282 0.27278660699777346 -1.0768782031921047 -0.004776733111854657 0.002693662925055101 -0.7268250595189265 0.686800742469119
1560000123.68327045 1.5518758179352434 0.2723915548896704 -1.076822875300919 -0.004652094942250147 0.0027975823049069806 -0.7268014839720406 0.6868261311583413
1560000123.68743753 1.5519584339641765 0.2721472914766738 -1.0767125028021085 -0.004457600332152632 0.002938500361369887 -0.7267671291929381 0.6868631850227236
1560000123.69160438 1.5520533177920628 0.2712108429897756 -1.0767429956667125 -0.004521284271513677 0.0027846249673347 -0.7267302587592483 0.6869024201850242
1560000123.69577146 1.5519546386991563 0.2705538792625753 -1.076744831268695 -0.004556429724181578 0.002825564275583264 -0.7266785514519827 0.6869567220679491
1560000123.69993758 1.55190528707739 0.26998509082229594 -1.0767007858760413 -0.004523359915816661 0.002872286131154215 -0.7265798638895496 0.6870611257942748
1560000123.70410442 1.5519384168642265 0.26999456547200984 -1.0765539184469668 -0.004260489204798852 0.0031370700967048772 -0.7265672640445987 0.6870749725042318
1560000123.70827150 1.5518181614249238 0.2686300516439828 -1.0767212484693862 -0.004556476268263949 0.0029186907201218183 -0.7266136970555537 0.687024930420838
